source page,source page title,field-0,field-2,field-3,text
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",gomu108,schedule11:04 PM Dec 21st,schedule,Mothabhai bol raha hai abhi to maine start Kiya hai..this gem push to Nifty towards 22k.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",worldinvestor,schedule3:11 PM Dec 21st,schedule,Buy Reliance and HDFC Bank as both will lead the next leg of the rally as FII are buying Reliance and HDFC Bank as the US fed will be cutting rates and bond yields are below 4 per cent and the GDP of over 7% in iNdia will attract FII flows. Buy Reliance for a target of Rs.3300 and HDFC Bank for a target of Rs.2300.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Fox investor,schedule9:57 PM Dec 21st,schedule,You shameless creature. Writing this message on every forum. Maintain some discipline and decorum
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",mahendrably,schedule9:28 PM Dec 21st,schedule,reliance share price movement now getting better & better with good correction daily basis
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",pareek11387,schedule7:34 PM Dec 21st,schedule,Maximum Upside 2620. with strong support 2420. target for Dec series.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",jrt007,schedule6:52 PM Dec 21st,schedule,target 2800 by december end......buy buy buy
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",mb1,schedule5:56 PM Dec 21st,schedule,reliance is definitely showing strength right now...
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:53 PM Dec 21st,schedule,"investor wealth, reflected by the total market cap of bse-listed companies, rose by rs 4.18 lakh crore today taking the overall valuation to rs lakh crore"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:53 PM Dec 21st,schedule,"sensex, nifty back in business investors grew richer by rs 4 lakh crore"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:27 PM Dec 21st,schedule,Morgan Stanley View On Telecom -TRAI September 2023 highlights show overall subscriber addition was stable and active subscribers increased MoM versus a decline in August -Wireless data subscriber additions were highest in 26 months -Wireline data subscriber additions moderated to 0.46 million versus 0.7 million in August-23 -Healthy data subscriber additions
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",worldinvestor,schedule1:56 PM Dec 21st,schedule,Reliance and HDFC Bank will lead the next leg of the rally to Nifty 24000 hence buy Reliance for a target of Rs.3300 and HDFC Bank for a target of Rs.2300.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule1:38 PM Dec 21st,schedule,The Nifty and Sensex slipped over 1 percent each in the previous session.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule1:38 PM Dec 21st,schedule,"Silence after a storm as Sensex, Nifty trade flat Going ahead, analysts anticipate the market to go through a phase of consolidation as the upcoming holiday season kicks in, which according to most will present a healthy break after the recent weeks of bull run."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",AppyFizzz,schedule1:37 PM Dec 21st,schedule,Breakout in almost all stocks and Nifty. Buy and hold
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule1:29 PM Dec 21st,schedule,"Indian market sees a notable recovery as both Nifty and Sensex stage impressive rebound from their opening lows. Nifty is off over 150 points from opening lows, showcasing resilience in the face of initial downward trends. Similarly, Sensex surged with an impressive rebound of over 500 points from its early lows."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule1:23 PM Dec 21st,schedule,NIFTY50 and SENSEX recoup early morning losses NIFTY50 and SENSEX recoup early morning losses
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",tippy,schedule1:07 PM Dec 21st,schedule,I think Bonus on cards
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",nuke88,schedule12:47 PM Dec 21st,schedule,Reliance defying all odds - My target for Reliance is Rs 2750 for the short term with a stoploss of Rs 2510
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule11:06 AM Dec 21st,schedule,"Indian equities decline on profit booking after indices rose 12 percent in seven weeks India%u2019s stock markets fell after hitting all-time highs in early trade. The Sensex fell 1.3 percent to close at 70,506.31 points. The Nifty tumbled 1.41 percent to 21,150.15. Both the benchmarks lifetime highs of 71,913.07 and 21,593.00, respectively, before falling 2.2 percent from the peaks to their day%u2019s lows. Why it%u2019s important: Although there was no immediate trigger for the decline in the overbought market, investors seemed to have booked profits after a remarkable bull run for seven straight weeks."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Nepha9,schedule11:00 AM Dec 21st,schedule,"Reliance, HDFC will take Positive U turn to orange market to green, all situation under control."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule10:42 AM Dec 21st,schedule,"Reliance Jio added 34.7 lakh mobile subscribers in September, cementing its lead in the competitive telecom market"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule10:32 AM Dec 21st,schedule,Top five service providers constituted 98.35 per cent market share of the total broadband subscribers at the end of September 2023.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule10:32 AM Dec 21st,schedule,Wireless subscriptions in urban areas increased to million at the end of September 2023 and in rural areas it increased to million during the same period.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule10:31 AM Dec 21st,schedule,"Jio, Airtel add nearly 48 lakh mobile subscribers in Sept, VIL loses 7.5 lakh: Trai data"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",pareek11387,schedule10:25 AM Dec 21st,schedule,Strong Support Given By RIL to Nifty. 20800 Nifty strong. Below 20800 then something wrong with market
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",AppyFizzz,schedule10:23 AM Dec 21st,schedule,Every dip is bought by someone yesterday
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BangJackpot,schedule9:58 AM Dec 21st,schedule,"Positive Vibes See in Reliance Industries, RattanIndia Power,  SBFC Finance, Future Consumer."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule9:41 AM Dec 21st,schedule,Part Time investors have run away from stock market for only two day bear run. NIFTY 52 week low is at 16828.35. NIFTY 52 week low is far away from here. What happened at that time.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Am_1290,schedule9:07 AM Dec 21st,schedule,Yesterday those people short rel this will fly like anything tiday bears will loose money aaj Ind 100 rs up sure
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Deepesh Tiwari,schedule8:39 AM Dec 21st,schedule,RIL intra day target is 2545. Buy on dips strategy. Strong counter now.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BHUSBHAC_BBC,schedule7:59 AM Dec 21st,schedule,See Starlink prices worldwide so will they work with ARPU less than Rs 200? Tesla will overthrow Maruti and others? Gone will be Hon PMs 5 trillion dollar economy dreams roping in Elon Musk.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",San_Mum11,schedule7:12 AM Dec 21st,schedule,Tesla car price will beat Maruti Swift price... So as Starlink prices beat jio prices... Day dreaming
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BHUSBHAC_BBC,schedule7:00 AM Dec 21st,schedule,Yesterday s selloff was panic from RETAIL more than selloff from FIIs. Profit from recent upmove of RIL was also tempting for profit booking. Recent news on possible race cuts during 2024 will take time to happen anytime soon. So that was a fake run up of all markets. However RIL can still be considered cheap although some have profit booked the recent run up.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BHUSBHAC_BBC,schedule5:39 AM Dec 21st,schedule,"Who told you that internet from satellites is going to be cheap? Infrastructure with land cabling and towers is already installed covering over 95% of land area. Its biggest advantage is in very remote areas, sea and deserts. What happens to Bharti Airtel and Vodafone. If you say CHEAP then Bharti Airtel is expensive and gives you no extra benefits. Compare satellite internet to 5G which will you select? Rs 200 per month will become Rs 100 cheapie?"
